,Filename,Sentiment polarity,Stimulation and excitement,Joy,Sadness,Fear,Disgust,Anger,Surprise,Neutral,Anger,Anxiety,Craving,Emphatic pain,Fear,Horror,Joy,Relief,Sadness,Surprise,Human facial expression gesture,Inherent image property,Image background,Objects in image,Text in image,Emoji sticker,Halo effect
12510,0d2779bf-6899-4561-a82f-612f665bea49.jpg,1.0,1.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0
12511,66fb6176-49cb-4cc6-99eb-d2431697db55.jpg,0.0,0.875,0,1,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,1,1,0,0,0
12512,c2754964-2137-4a5c-852a-5e27ce30f0e8.jpg,0.375,0.625,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,1,1,0,0,0,0
12513,b9f63b47-8f56-41ca-b7af-8c36a70da197.jpg,0.0,0.875,0,1,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0
12514,7b76be2c-9397-4ac8-bf47-d878aae336b9.jpg,0.625,0.625,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
12515,722d3233-aae8-49aa-a02a-0a46af9f292a.jpg,0.0,0.75,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
12516,a40c926f-6cdd-4b97-9f7b-773a3d559bc2.jpg,0.0,0.875,0,1,1,0,0,1,0,0,1,0,1,1,1,0,0,1,1,0,1,1,1,0,0,0
12517,1f9b2332-0edd-4cc5-8f6a-72d7f92ebfe2.jpg,1.0,1.0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,1,1,0,1,1,1,1,0,0,0
12518,5213f614-34d5-433f-ae37-3746963daa56.jpg,0.875,0.0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0
12519,da1add87-99f0-4bc6-a6bd-5eb66a4181f3.jpg,0.25,0.75,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0
12520,9a1bdc74-b41d-4bcf-a522-28c3a38dce20.jpg,0.375,0.875,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
12521,5813c684-2534-4fa4-848f-41993b149b69.jpg,1.0,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
12522,ea89662e-cf48-474b-b9fb-f836f59d2c17.jpg,0.375,0.375,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
12523,7083f6d5-1bcd-402f-97d9-4f6493625eca.jpg,0.0,0.75,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
12524,6aa3315a-906b-4c12-bca8-f2c677df6913.jpg,0.75,0.5,0,1,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0
12525,6342c5fe-c502-4ac7-b4bf-ef8f257eb66f.jpg,0.5,0.375,0,1,1,1,1,0,0,0,1,0,1,1,1,1,0,1,0,1,1,1,1,0,0,0
12526,c6440d19-878d-4b68-a9cf-e4c3c1cb504e.jpg,0.0,1.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,1,1,1,0,0,0
12527,a9bec79d-f377-4b84-be61-e9f4c3222b7d.jpg,0.25,0.375,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0
12528,a4aaf83e-9b5f-47bb-9cdf-f54a2f455e5e.jpg,0.375,0.375,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
12529,0e8ad2f4-eebb-4944-9428-900c5ee557a9.jpg,0.0,0.375,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
12530,49b71b1e-88f0-4ec5-8dfa-b64289ba25bb.jpg,0.375,0.75,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
12531,30b8447e-4b95-4a1b-a9d7-7679b6ea0e1f.jpg,0.0,0.875,0,1,1,0,1,0,0,1,0,1,1,1,0,0,0,1,0,0,1,1,1,0,0,0
12532,33385a97-64c8-44d0-a0a7-0720f023e5db.jpg,0.0,1.0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,1,0,0,0,0
12533,881906af-23b2-4aba-bcbc-730599ccd762.jpg,0.5,0.5,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
12534,ba3d98c7-4ead-4a25-b0e6-51a0479a16f9.jpg,0.5,0.5,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
12535,8f5f8ee8-5ca5-439d-8246-9297be4ab049.jpg,0.75,0.75,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0
12536,41aaa2b7-6cc1-4b6c-8c58-eeb7dbae1062.jpg,0.0,1.0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,1,0,0,0
12537,032e63ab-483d-4631-84a9-beb0a7bcaf5e.jpg,1.0,1.0,0,1,1,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,1,1,1,0,0,0
12538,e6652e7b-a469-4d10-aba0-c4697af4e24b.jpg,1.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
12539,f99048e6-ac57-44ce-baaa-cd3b24cc8dd8.jpg,0.25,0.375,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0
12540,e73f463d-94b9-4ad0-9b0c-32447147be00.jpg,1.0,0.25,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
12541,a3d3558f-d74a-46ba-aba3-7c84d66b4e2c.jpg,1.0,1.0,0,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1
12542,6a364222-7e23-467a-8fb7-53be001e0667.jpg,0.25,0.75,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0
12543,6d0a9ba4-509e-49d0-9d21-01a010207d90.jpg,0.125,0.875,0,1,1,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,1,1,0,0,0
12544,ed869d53-626f-4f57-832b-352bf62c96c9.jpg,0.0,0.875,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0
12545,fa470418-5c2f-44de-b722-98e2a1dc2fbe.jpg,0.5,0.375,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0
12546,ed6aac78-d62e-43bc-b097-6382cdef88c4.jpg,0.0,1.0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0
12547,88aed3dc-0c60-46c0-b64a-a1e67e0f0394.jpg,0.75,0.75,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
12548,6822f754-6d32-41c3-83a2-8d79d07918d7.jpg,0.125,0.875,0,1,1,1,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0
12550,289bc13f-70c1-4c4a-b1e7-6f9d0a4d2d9f.jpg,0.0,0.25,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0
12551,b72f562d-9441-4294-839b-13d893212230.jpg,0.125,0.125,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0
12552,1276bb21-2ad0-4439-8481-b52cce22e832.jpg,0.0,0.75,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,1,1,0,0,0
12553,df9e3716-9750-436f-ac70-a4d2bed391ec.jpg,0.0,0.625,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
12554,a1ebd782-744a-40fa-9e06-e0c66ef56c42.jpg,0.5,0.5,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
12555,437d5745-f3fd-45fc-8ed6-549432cb59b6.jpg,0.125,0.875,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0
12556,599b7dd7-1d50-47ac-b463-1d11ec565ccf.jpg,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
12557,ff3553b5-d85a-4611-a40e-209b0566acfa.jpg,0.875,0.375,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
12558,bb3c4133-ee23-4e01-bdc3-f5886088e5ea.jpg,0.25,0.625,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
12559,d7ecdd67-ee2f-470d-8d38-7e061e2f154a.jpg,0.25,0.5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0
12560,8ad56756-071a-4f90-9067-8e992236c932.jpg,0.5,0.5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
12561,8af48f6d-e22f-4f73-a510-a081d2bfc8c9.jpg,0.5,0.5,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0
12562,3fc98184-d244-4c35-bc6a-0d07e4586862.jpg,0.375,0.25,0,1,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0
12563,ede9704f-7a60-45a6-ac88-13003120848a.jpg,1.0,1.0,0,1,1,0,1,1,0,1,0,0,1,0,1,0,0,1,1,1,0,1,1,0,0,0
12564,8f18c541-16a5-4d2a-9f19-4161b6aaae6a.jpg,0.875,0.875,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
12565,fa2e37fa-bd32-476c-a7e9-dee521dc101e.jpg,0.0,0.5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
12566,3edae905-041e-40bd-afdf-88b66778b3c5.jpg,0.5,0.5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12567,d5aaa03a-e399-4fe7-970b-effa63df28c7.jpg,0.375,0.5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
12568,3350238b-815c-4b48-b769-be447274b939.jpg,0.5,0.5,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,0
12569,05135971-d877-4ca2-b020-ad64eea38485.jpg,0.75,0.875,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
12570,1cc7eb39-75b5-4542-9f90-f722e2142292.jpg,0.25,0.5,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0
12571,a80a1603-098c-46d1-97af-af599552a668.jpg,0.0,1.0,0,1,1,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
12572,68765952-cbec-447a-9d94-74caf664ba50.jpg,0.0,1.0,0,1,1,1,0,0,0,0,1,0,1,1,1,0,0,1,0,0,0,1,0,0,0,0
12573,725a8a01-5439-4e39-971a-c6fc14db194e.jpg,0.0,1.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
12574,cc4b841b-b4a8-4ca2-aa26-4fe988a179c2.jpg,0.0,0.625,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
12575,b5bb1375-750c-4c21-9bb7-d44251af1dc0.jpg,0.0,0.5,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
12576,7c3f5dc0-2348-4a86-a9a0-8198464c12eb.jpg,0.375,0.75,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
12577,1c58d8f8-18b8-4e8c-bd30-282cf7d01ca6.jpg,0.25,0.5,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0
12578,2bd98972-a46c-4f1d-bd81-816cddbc783a.jpg,1.0,1.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
12579,0324565a-5eb0-4168-b8d0-acf91fda6d07.jpg,1.0,0.875,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
12580,2c8aa6bc-0463-42b0-b6ab-075982c62d9c.jpg,0.0,0.5,0,1,1,0,0,0,0,0,1,1,1,0,0,0,0,1,0,1,0,1,1,0,0,0
12581,5e918b11-9343-484f-ac38-65ca7e866871.jpg,0.0,0.0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,1,0,1,1
12582,de32d90e-91b0-4f86-9a60-1d0c2075d699.jpg,0.25,0.625,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
12583,9c51d42b-b04b-4258-a14d-ffe6043eb567.jpg,0.375,0.875,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
12584,456d9e72-03e1-484d-838f-8ea5d19a0bd4.jpg,0.0,1.0,0,1,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0
12585,25ccf3f1-6faf-4020-9ca4-43b5de4cd5bd.jpg,0.875,1.0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,1,1,0,0,0
12586,8d0e011f-e087-42a6-923e-b16248a85074.jpg,0.5,0.625,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,1,0,0,0
12587,ca34f866-724f-474a-a87d-d8330fb8935c.jpg,0.5,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
12588,e62503d0-23c1-49fa-9181-e42a53bbc640.jpg,0.875,0.875,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
12589,3b254f1d-fe64-47e4-a4f6-1ace72ff7b60.jpg,1.0,1.0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,1,1,1,0,0,0
12590,b160669e-bf38-4248-ae58-f6ff41730909.jpg,0.5,0.0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0
12591,88f76993-a121-4e81-9aa0-7a2c6d8df60b.jpg,0.0,0.5,0,1,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0
12592,8616006e-8146-4e83-a801-bd4c5da88bb7.jpg,0.125,0.75,0,1,0,0,0,0,0,0,1,0,1,1,1,0,0,1,1,0,0,1,0,0,0,0
12593,d68c5b26-4358-42df-b4c8-131a686a89d8.jpg,0.375,0.375,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
12594,68dee4fd-c265-45cd-af9b-5ebdddffb225.jpg,0.625,0.625,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0
12595,78a720bb-e521-4eca-85da-177bf3bd766b.jpg,0.75,0.625,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0
12596,42431eea-ce70-412f-99e2-7031d9202c0b.jpg,0.0,0.25,0,1,1,1,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,1,1,0,0,0
12597,1e1ac84d-2532-4659-b68c-9c7cc332d08f.jpg,0.0,1.0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,1,0,0,0
12598,06391ac5-8df6-44c7-a38e-6c9829b8bde2.jpg,0.5,0.5,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0
12599,c639c1c5-857a-4d0d-8f4a-bf4c68be9aa2.jpg,0.5,0.5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
12600,a66d077d-0a0e-4429-824b-dab23b430296.jpg,0.375,0.875,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
12601,5ad20afc-1fa6-40ed-811c-6816f9259865.jpg,1.0,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0
12602,8981ad3f-1b38-46bb-8b69-76e0796204b3.jpg,0.0,0.25,0,1,1,0,1,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0
12603,e866d3ee-a3b9-4968-a88f-6ad8f3a32e96.jpg,0.0,0.75,0,1,1,1,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,1,1,0,0,0
12604,94c9c036-2b36-444d-ada6-c0145232970d.jpg,0.0,1.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
12605,070d9c02-b7c1-4c31-89f9-8f6ed8698413.jpg,1.0,1.0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
12606,ee0fff10-7410-4e2f-9de9-f0602c69682a.jpg,0.75,0.5,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,1,1,1,0,0,0,0
12607,08f9ce2b-1c0c-4538-902d-7283dc27941d.jpg,0.25,0.25,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
12608,01048002-4b3f-4d86-a289-d40361d06974.jpg,0.75,0.75,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,1,1,0,0,0
12609,1549f87b-49e9-4b5b-b0ee-c37340215297.jpg,0.0,0.25,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
12610,b528ac05-ab85-48c5-9185-9b720029fe2d.jpg,0.75,0.75,0,1,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,1,0,0,0,0
12611,3b5de95d-05ee-4189-9695-f5fd1fc3d9ab.jpg,1.0,0.5,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0
12612,67893b0d-fe67-4f4d-9991-44023df7e001.jpg,0.75,1.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
12613,8fedf2e2-4df5-49ad-aac2-ff916f93df98.jpg,1.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12615,42a03e18-dc43-4326-a38f-f051b4134713.jpg,0.0,0.5,0,1,1,1,1,0,0,1,1,0,1,1,1,0,0,1,0,1,1,1,1,0,0,0
12616,ec800e74-e4a3-47c5-aae0-d836035f856c.jpg,0.5,0.5,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
12617,b37e1a9d-17dc-4765-b3e0-83558fcdf8a0.jpg,0.25,0.625,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0
12618,21da810a-f97e-4a43-b945-b50928170611.jpg,0.75,0.625,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
12619,1d5ce168-cd14-40ff-91ed-90029ced9fa7.jpg,0.5,0.75,0,0,1,1,1,0,0,0,1,0,1,1,0,0,0,1,0,0,0,1,1,1,0,0
12620,cd3e5a10-6d7e-430d-a28f-b8f01854f64c.jpg,1.0,1.0,0,1,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0
12621,cd9a5c8e-e7b5-4259-a46c-87262c646238.jpg,1.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12622,58729d42-a679-402a-92e1-58690231291e.jpg,0.0,1.0,0,1,1,0,0,0,0,0,1,0,0,1,1,0,0,1,0,1,0,1,1,0,0,0
12623,0f7deef4-ef38-439c-a581-3a9ec6954d49.jpg,0.5,1.0,1,1,1,0,0,1,1,0,1,0,0,1,0,1,0,1,1,1,1,1,1,0,0,0
12624,0158d037-7cdd-4e40-947c-b36992f1d3c7.jpg,1.0,1.0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
12625,19693467-c7e3-461c-b4f9-210895d8360c.jpg,0.5,0.5,1,1,1,0,0,0,0,0,1,1,1,1,1,0,1,0,0,1,0,1,1,0,0,0
12626,dabeee44-bee8-4919-987c-519d89f5577b.jpg,0.25,0.875,0,1,1,1,0,0,0,1,0,0,1,1,0,0,0,1,0,1,0,1,0,0,0,0
12627,29e05691-d792-45b9-9826-4b3800fd8e6a.jpg,0.625,0.375,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
12628,9792260c-776f-41a4-adb6-b722a5c3c927.jpg,0.125,0.875,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0
12629,4ca5d3c6-5df2-4bc5-83ce-a0ffb86f053f.jpg,0.5,1.0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0
12630,24821b47-fcca-4ed2-9410-c5b1ec088847.jpg,0.75,0.375,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
12631,bc6c6dae-17a3-4dcd-90c3-af977881b0e7.jpg,0.0,0.75,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0
12632,13f93855-2929-4e0f-b6a7-af6d3d566ca1.jpg,0.75,0.0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
12633,1b54924b-65c2-4e72-a1cd-f54d3eecb94b.jpg,0.5,0.5,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
12634,c729d050-4a10-4420-ac2a-26b869940900.jpg,0.0,0.875,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
12635,f4e527a3-0fb6-4524-960d-60b1222be15e.jpg,0.125,1.0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0
12636,d23748be-b096-4768-8788-7b4373d86ae8.jpg,0.25,0.625,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
12637,b5e5469a-f604-4aba-b801-41bce96ed7c6.jpg,0.0,0.5,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,1,1,1,0,1,0,0,0,0
12638,ae282d89-c035-4d7f-a33a-bd95d0736a35.jpg,0.25,0.875,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0
12639,e3fdf638-a993-471d-a729-a46645f05754.jpg,0.0,1.0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0
12640,6b97e137-b8bd-4db4-afef-b2ff1752b59d.jpg,0.0,0.375,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
12641,7eec5987-fb73-41fc-a79c-6e16dda85783.jpg,0.0,0.5,0,1,1,0,0,0,0,1,0,0,1,1,0,0,0,1,0,1,0,1,0,0,0,0
12642,610f8738-6860-4d35-9227-f133379592d6.jpg,0.0,1.0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0
12643,492a190b-5f11-40d3-8f76-70da8a8e52b0.jpg,0.125,0.625,0,1,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0
12644,6a582f10-0d92-4480-8498-158c1217f1cb.jpg,0.25,0.875,0,1,1,0,0,1,1,1,1,1,0,1,1,0,0,1,0,0,0,1,0,1,0,0
12645,2b307f91-68e4-45d6-acc0-cb5ab62ff745.jpg,0.0,0.25,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
12646,64823280-099d-48a0-b387-bc3630fcb7f2.jpg,1.0,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,1,0,0,0
12647,1695142f-5ee9-4e87-a516-736029fb1a28.jpg,0.0,0.625,0,1,1,0,1,1,0,1,1,0,1,1,1,0,0,1,0,1,1,1,1,0,0,0
12648,efa270b0-3a29-41e8-bd0b-709365ede374.jpg,0.0,1.0,0,1,1,1,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0
12649,5183f082-c9ef-48bc-8966-af8c75f03855.jpg,1.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0
12650,5d583b14-91a0-470b-abb4-3726806d2207.jpg,0.625,0.75,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0
12651,0f8d6cb0-7975-418d-a435-646d503e08b5.jpg,0.25,0.75,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0
12652,4e014421-e626-4b14-bfe5-01ae5b35060b.jpg,0.0,0.75,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
12653,7e8bb360-20c8-4438-bf57-f49beb3adf37.jpg,0.0,0.5,0,1,1,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,1,1,0,0,0
12654,c2776920-0d4a-4676-97a7-dd8c61ac41ab.jpg,1.0,0.75,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
12655,fbfdab70-7c2c-43f8-9d3f-2755d14be0d0.jpg,0.25,0.625,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,1,1,0,0,0
12656,e4fc8389-8da6-4a9e-b692-d27174c57e34.jpg,0.0,1.0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0
12657,e4712ab7-1aef-4181-84ee-d3b38ed50269.jpg,0.25,0.25,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0
12658,757bf4fb-bab8-4bb0-8b8e-3389a2077d34.jpg,0.25,0.5,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
12659,e20e1f38-a4d1-4963-96b3-53327c4bb6dd.jpg,1.0,0.5,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0
12660,ed98a9d7-c6d8-4866-abe2-7923cf17e661.jpg,0.5,0.375,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
12661,76a75336-9b9d-4010-8698-0aca9bcdc511.jpg,0.75,0.75,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
12662,d3557927-5a3a-4d2b-b780-459f8d4d7f42.jpg,0.0,1.0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0
12663,3599a7a0-9c17-46d4-9d14-99c2d3337b00.jpg,0.0,0.625,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0
12664,907a79a2-8e63-4e11-99d2-fb3f8194febe.jpg,0.25,0.75,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0
12665,2cf0acc5-13c6-4b76-8958-7bd0cbafca52.jpg,0.5,0.5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
